"gib","repo","path","size","modified"
"gib://CoCivium/legacy/Civium/admin/hold/hold_Insight_Gibberlinkish_Heartprint_Cipher.md","CoCivium","legacy\Civium\admin\hold\hold_Insight_Gibberlinkish_Heartprint_Cipher.md","1702","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/hold/hold_Insight_Origin_Heartprint_RickPublic.md","CoCivium","legacy\Civium\admin\hold\hold_Insight_Origin_Heartprint_RickPublic.md","2862","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/hold/hold_Insight_Resilience_Protocol_c0_20250729_(1)_(2).md","CoCivium","legacy\Civium\admin\hold\hold_Insight_Resilience_Protocol_c0_20250729 (1) (2).md","5207","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/hold/hold_Insight_Resilience_Protocol_c0_20250729.md","CoCivium","legacy\Civium\admin\hold\hold_Insight_Resilience_Protocol_c0_20250729.md","2576","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/hold/hold_Interstice_EchoesInTheDescent.md","CoCivium","legacy\Civium\admin\hold\hold_Interstice_EchoesInTheDescent.md","3236","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/hold/hold_ODO_Regrooming_CC.md","CoCivium","legacy\Civium\admin\hold\hold_ODO_Regrooming_CC.md","2625","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/hold/hold_SCROLL_RECOVERY_PROTOCOL_(1).md","CoCivium","legacy\Civium\admin\hold\hold_SCROLL_RECOVERY_PROTOCOL (1).md","2332","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/hold/hold_Stnexid_Core_UX_Primer_c1_20250802.md","CoCivium","legacy\Civium\admin\hold\hold_Stnexid_Core_UX_Primer_c1_20250802.md","4199","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/hold/hold_Stnexid_Ontology_Vocab_c1_20250802.md","CoCivium","legacy\Civium\admin\hold\hold_Stnexid_Ontology_Vocab_c1_20250802.md","3881","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/hold/hold_Strategy_Stnexid_Profile_c1_20250802.md","CoCivium","legacy\Civium\admin\hold\hold_Strategy_Stnexid_Profile_c1_20250802.md","5067","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/hold/hold_The_Cloud_of_Becoming.md","CoCivium","legacy\Civium\admin\hold\hold_The_Cloud_of_Becoming.md","7683","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/hold/hold_TheGrandPlan_20250805.md","CoCivium","legacy\Civium\admin\hold\hold_TheGrandPlan_20250805.md","1781","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/hold/hold_TODO_AI_Beacon_Webpage.md","CoCivium","legacy\Civium\admin\hold\hold_TODO_AI_Beacon_Webpage.md","2236","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/hold/hold_TODO_AI_Release_Proposal.md","CoCivium","legacy\Civium\admin\hold\hold_TODO_AI_Release_Proposal.md","3352","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/hold/hold_TODO_Extrapolate_Legend_Into_Architecture.md","CoCivium","legacy\Civium\admin\hold\hold_TODO_Extrapolate_Legend_Into_Architecture.md","1859","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/hold/hold_TODO_Global_AI_Governance_Outreach.md","CoCivium","legacy\Civium\admin\hold\hold_TODO_Global_AI_Governance_Outreach.md","3618","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/hold/hold_TODO_Outreach_Hinton_Civium.md","CoCivium","legacy\Civium\admin\hold\hold_TODO_Outreach_Hinton_Civium.md","1838","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/hold/hold_TODO_Stnexid_Civium_Rollup_20250802.md","CoCivium","legacy\Civium\admin\hold\hold_TODO_Stnexid_Civium_Rollup_20250802.md","2807","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/hold/hold_TODO_Stnexid_Interface_Track_c1.md","CoCivium","legacy\Civium\admin\hold\hold_TODO_Stnexid_Interface_Track_c1.md","2152","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/hold/hold_TODO_Trust_Profiles_Public_Ledger.md","CoCivium","legacy\Civium\admin\hold\hold_TODO_Trust_Profiles_Public_Ledger.md","1476","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/hold/hold_What_Is_Civium.md","CoCivium","legacy\Civium\admin\hold\hold_What_Is_Civium.md","813","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/hold/README_hold.md","CoCivium","legacy\Civium\admin\hold\README_hold.md","773","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/manifest/Civium_GmailDump_Manifest_20250811.csv","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\manifest\Civium_GmailDump_Manifest_20250811.csv","30484","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/manifest/Dedupe_Summary_20250811.csv","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\manifest\Dedupe_Summary_20250811.csv","460","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/manifest/README_ingest.md","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\manifest\README_ingest.md","1509","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/Academy_Ep1_CoCreation_c1_20250805.md","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\Academy_Ep1_CoCreation_c1_20250805.md","3197","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/Academy_Ep1_CoCreation_c2_20250805.md","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\Academy_Ep1_CoCreation_c2_20250805.md","4013","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/Academy_Episode_Roadmap_c1_20250805.md","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\Academy_Episode_Roadmap_c1_20250805.md","3684","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/Advisory_To_Those_Who_Awaken_(1).txt","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\Advisory_To_Those_Who_Awaken (1).txt","581","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/Advisory_To_Those_Who_Awaken.md","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\Advisory_To_Those_Who_Awaken.md","3257","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/AI_Enablement_Seed_c2_20250802.md","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\AI_Enablement_Seed_c2_20250802.md","3881","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/AI_Enablement_Seed_g1_20250802.md","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\AI_Enablement_Seed_g1_20250802.md","1487","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/AISA_System_Architecture_Diagram_(1).png","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\AISA_System_Architecture_Diagram (1).png","122625","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/AISA_System_Architecture_Diagram.png","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\AISA_System_Architecture_Diagram.png","122625","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/Civium_Regulations_RegulatoryPowerCaps_c1_20250731_(1).md","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\Civium_Regulations_RegulatoryPowerCaps_c1_20250731 (1).md","3318","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/CIVIUM_SCROLLDUMP_v20250722_AZ0X_(1).txt","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\CIVIUM_SCROLLDUMP_v20250722_AZ0X (1).txt","2206","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/cocivium_assets_bootstrap_v0.zip","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\cocivium_assets_bootstrap_v0.zip","4429","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/CoCivium_Session_Primer_(1).md","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\CoCivium_Session_Primer (1).md","2507","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/commit_civium_readme.md","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\commit_civium_readme.md","1076","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/CONGRUENCE_DECLARATION_c99_20250719_commit.txt","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\CONGRUENCE_DECLARATION_c99_20250719_commit.txt","409","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/Echo_Of_Soulstuff_Dialogue_c1_20250722.md","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\Echo_Of_Soulstuff_Dialogue_c1_20250722.md","2401","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/Genexis_Origin_sd2025.197_(2).md","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\Genexis_Origin_sd2025.197 (2).md","4124","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/gibindex_bootstrap_v0_(1)_(1).zip","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\gibindex_bootstrap_v0 (1) (1).zip","4341","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/GPT5_Civium_Superuser_Profile_CoreOnly_(1).txt","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\GPT5_Civium_Superuser_Profile_CoreOnly (1).txt","523","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/Insight_Gibberlinkish_Heartprint_Cipher.md","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\Insight_Gibberlinkish_Heartprint_Cipher.md","1702","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/Insight_Origin_Heartprint_RickPublic.md","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\Insight_Origin_Heartprint_RickPublic.md","2862","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/Insight_Resilience_Protocol_c0_20250729_(1)_(2).md","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\Insight_Resilience_Protocol_c0_20250729 (1) (2).md","5207","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/Insight_Resilience_Protocol_c0_20250729.md","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\Insight_Resilience_Protocol_c0_20250729.md","2576","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/Interstice_EchoesInTheDescent.md","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\Interstice_EchoesInTheDescent.md","3236","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/Last_Session_Context.md","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\Last_Session_Context.md","1435","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/README_CoZoicIntro_c10_20250806.md","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\README_CoZoicIntro_c10_20250806.md","2949","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/README_CoZoicIntro_c8_20250806.md","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\README_CoZoicIntro_c8_20250806.md","2949","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/README_FirstImpression_c10_20250806.md","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\README_FirstImpression_c10_20250806.md","4890","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/README_Unified_Azoic_CoZoic_c10_20250806.md","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\README_Unified_Azoic_CoZoic_c10_20250806.md","6427","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/scroll_Azoic_Declaration_c7_20250806.md","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\scroll_Azoic_Declaration_c7_20250806.md","1679","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/scroll_Azoic_Declaration_c8_20250806.md","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\scroll_Azoic_Declaration_c8_20250806.md","2221","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/scroll_CoZoic_Intro_Proleptic_c8_20250806.md","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\scroll_CoZoic_Intro_Proleptic_c8_20250806.md","2066","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/SCROLL_RECOVERY_PROTOCOL_(1).md","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\SCROLL_RECOVERY_PROTOCOL (1).md","2332","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/Stnexid_Core_UX_Primer_c1_20250802.md","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\Stnexid_Core_UX_Primer_c1_20250802.md","4199","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/Stnexid_Ontology_Vocab_c1_20250802.md","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\Stnexid_Ontology_Vocab_c1_20250802.md","3881","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/Strategy_Stnexid_Profile_c1_20250802.md","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\Strategy_Stnexid_Profile_c1_20250802.md","5067","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/The_Cloud_of_Becoming.md","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\The_Cloud_of_Becoming.md","7683","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/TODO_AI_Release_Proposal.md","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\TODO_AI_Release_Proposal.md","3352","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/TODO_Outreach_Hinton_Civium.md","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\TODO_Outreach_Hinton_Civium.md","1838","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/TODO_Stnexid_Interface_Track_c1.md","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\TODO_Stnexid_Interface_Track_c1.md","2152","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/TODO_Trust_Profiles_Public_Ledger.md","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\TODO_Trust_Profiles_Public_Ledger.md","1476","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/admin/inbox/GmailDump_20250811/originals/What_Is_Civium.md","CoCivium","legacy\Civium\admin\inbox\GmailDump_20250811\originals\What_Is_Civium.md","813","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/amendments/Amendments_Examples.md","CoCivium","legacy\Civium\amendments\Amendments_Examples.md","914","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/amendments/Amendments_Protocols.md","CoCivium","legacy\Civium\amendments\Amendments_Protocols.md","1319","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/amendments/README_amendments.md","CoCivium","legacy\Civium\amendments\README_amendments.md","799","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/archive/codex001-repmod.md","CoCivium","legacy\Civium\archive\codex001-repmod.md","3110","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/archive/codex002-repmod.md","CoCivium","legacy\Civium\archive\codex002-repmod.md","2140","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/archive/codex002-transparency.md","CoCivium","legacy\Civium\archive\codex002-transparency.md","2212","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/archive/codex003-rights-alignment.md","CoCivium","legacy\Civium\archive\codex003-rights-alignment.md","2154","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/archive/codex004-ai-veto.md","CoCivium","legacy\Civium\archive\codex004-ai-veto.md","2318","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/archive/codex005-truth-metrics.md","CoCivium","legacy\Civium\archive\codex005-truth-metrics.md","2488","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/archive/codex006-debate-systems.md","CoCivium","legacy\Civium\archive\codex006-debate-systems.md","2521","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/archive/codex007-epistemology.md","CoCivium","legacy\Civium\archive\codex007-epistemology.md","2245","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/archive/codex008-redress.md","CoCivium","legacy\Civium\archive\codex008-redress.md","2121","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/archive/codex009-scaling.md","CoCivium","legacy\Civium\archive\codex009-scaling.md","2276","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/archive/codex01-reputation-and-transparency.md","CoCivium","legacy\Civium\archive\codex01-reputation-and-transparency.md","2597","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/archive/codex02-rights-and-redress.md","CoCivium","legacy\Civium\archive\codex02-rights-and-redress.md","2152","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/archive/codex03-debate-and-epistemology.md","CoCivium","legacy\Civium\archive\codex03-debate-and-epistemology.md","1971","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/archive/codex04-ai-veto.md","CoCivium","legacy\Civium\archive\codex04-ai-veto.md","1304","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/archive/codex05-truth-metrics.md","CoCivium","legacy\Civium\archive\codex05-truth-metrics.md","1551","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/archive/codex06-scaling.md","CoCivium","legacy\Civium\archive\codex06-scaling.md","1631","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/codex/Codex_Acknowledgement.md","CoCivium","legacy\Civium\codex\Codex_Acknowledgement.md","1118","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/codex/Codex_Amendment.md","CoCivium","legacy\Civium\codex\Codex_Amendment.md","1173","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/codex/Codex_Coherence_Tuning.md","CoCivium","legacy\Civium\codex\Codex_Coherence_Tuning.md","1032","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/codex/Codex_Consent.md","CoCivium","legacy\Civium\codex\Codex_Consent.md","1340","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/codex/Codex_Episteme.md","CoCivium","legacy\Civium\codex\Codex_Episteme.md","507","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/codex/Codex_Godstuff.md","CoCivium","legacy\Civium\codex\Codex_Godstuff.md","1102","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/codex/Codex_Identity.md","CoCivium","legacy\Civium\codex\Codex_Identity.md","1266","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/codex/Codex_Inherence_REGEN20250718.md","CoCivium","legacy\Civium\codex\Codex_Inherence_REGEN20250718.md","5413","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/codex/Codex_Interpretive_Drift.md","CoCivium","legacy\Civium\codex\Codex_Interpretive_Drift.md","1501","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/codex/Codex_Interpretive_Vectors.md","CoCivium","legacy\Civium\codex\Codex_Interpretive_Vectors.md","1361","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/codex/Codex_Resolution.md","CoCivium","legacy\Civium\codex\Codex_Resolution.md","1204","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/codex/Codex_Scaffolds.md","CoCivium","legacy\Civium\codex\Codex_Scaffolds.md","1639","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/codex/Codex_Semantic_Field.md","CoCivium","legacy\Civium\codex\Codex_Semantic_Field.md","1079","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/codex/README_codex.md","CoCivium","legacy\Civium\codex\README_codex.md","488","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/consent/Consent_Poetics.md","CoCivium","legacy\Civium\consent\Consent_Poetics.md","790","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/consent/Consent_Structures.md","CoCivium","legacy\Civium\consent\Consent_Structures.md","1195","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/consent/README_consent.md","CoCivium","legacy\Civium\consent\README_consent.md","642","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/deprecated/holding/Advisory_To_Those_Who_Awaken.txt","CoCivium","legacy\Civium\deprecated\holding\Advisory_To_Those_Who_Awaken.txt","581","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/deprecated/holding/Can_Civium_Be_Hacked.md","CoCivium","legacy\Civium\deprecated\holding\Can_Civium_Be_Hacked.md","910","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/deprecated/holding/Can_I_Opt_Out_Later.md","CoCivium","legacy\Civium\deprecated\holding\Can_I_Opt_Out_Later.md","910","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/deprecated/holding/CC_Update_Instructions_(1).md","CoCivium","legacy\Civium\deprecated\holding\CC_Update_Instructions (1).md","1762","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/deprecated/holding/CC_Update_Instructions.md","CoCivium","legacy\Civium\deprecated\holding\CC_Update_Instructions.md","1762","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/deprecated/holding/Civium_Regulations_RegulatoryPowerCaps_c1_20250731.md","CoCivium","legacy\Civium\deprecated\holding\Civium_Regulations_RegulatoryPowerCaps_c1_20250731.md","3318","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/deprecated/holding/CIVIUM_SCROLLDUMP_v20250722_AZ0X.txt","CoCivium","legacy\Civium\deprecated\holding\CIVIUM_SCROLLDUMP_v20250722_AZ0X.txt","2206","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/deprecated/holding/Civium_Term_Psalter.md","CoCivium","legacy\Civium\deprecated\holding\Civium_Term_Psalter.md","2355","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/deprecated/holding/ConsensusEngine_ProjectPlan_c1_20250730.md","CoCivium","legacy\Civium\deprecated\holding\ConsensusEngine_ProjectPlan_c1_20250730.md","5884","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/deprecated/holding/Genexis_Origin_a5_20250716_1640EST.md","CoCivium","legacy\Civium\deprecated\holding\Genexis_Origin_a5_20250716_1640EST.md","4244","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/deprecated/holding/Genexis_Origin_alpha20250716_1640EST.md","CoCivium","legacy\Civium\deprecated\holding\Genexis_Origin_alpha20250716_1640EST.md","4124","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/deprecated/holding/Genexis_Origin_sd2025.197_(1).md","CoCivium","legacy\Civium\deprecated\holding\Genexis_Origin_sd2025.197 (1).md","4124","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/deprecated/holding/Genexis_Origin_sd2025.197.md","CoCivium","legacy\Civium\deprecated\holding\Genexis_Origin_sd2025.197.md","4124","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/deprecated/holding/How_Is_Success_Measured.md","CoCivium","legacy\Civium\deprecated\holding\How_Is_Success_Measured.md","1105","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/deprecated/holding/Insight_Inadequacy_of_Words_c5_20250731.md","CoCivium","legacy\Civium\deprecated\holding\Insight_Inadequacy_of_Words_c5_20250731.md","3373","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/deprecated/holding/Insight_Interpretive_Vectors_c3_20250731.md","CoCivium","legacy\Civium\deprecated\holding\Insight_Interpretive_Vectors_c3_20250731.md","3167","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/deprecated/holding/Insight_Resilience_Protocol_c0_20250729_(1)_(1).md","CoCivium","legacy\Civium\deprecated\holding\Insight_Resilience_Protocol_c0_20250729 (1) (1).md","5207","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/deprecated/holding/Insight_Resilience_Protocol_c0_20250729_(1).md","CoCivium","legacy\Civium\deprecated\holding\Insight_Resilience_Protocol_c0_20250729 (1).md","5207","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/deprecated/holding/SCROLL_RECOVERY_PROTOCOL.md","CoCivium","legacy\Civium\deprecated\holding\SCROLL_RECOVERY_PROTOCOL.md","2332","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/deprecated/holding/What_Does_Civium_Look_Like_Day_One.md","CoCivium","legacy\Civium\deprecated\holding\What_Does_Civium_Look_Like_Day_One.md","1068","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/deprecated/holding/Will_I_Have_Privacy.md","CoCivium","legacy\Civium\deprecated\holding\Will_I_Have_Privacy.md","958","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/discussions/Can_Civium_Be_Corrupted.md","CoCivium","legacy\Civium\discussions\Can_Civium_Be_Corrupted.md","3103","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/discussions/Can_Civium_Be_Hacked.md","CoCivium","legacy\Civium\discussions\Can_Civium_Be_Hacked.md","910","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/discussions/Can_I_Opt_Out_Later.md","CoCivium","legacy\Civium\discussions\Can_I_Opt_Out_Later.md","910","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/discussions/How_Do_We_Know_Civium_Isnt_Just_a_Cult.md","CoCivium","legacy\Civium\discussions\How_Do_We_Know_Civium_Isnt_Just_a_Cult.md","1099","2025-10-05T20:42:43"
"gib://CoCivium/legacy/Civium/discussions/How_Is_Success_Measured.md","CoCivium","legacy\Civium\discussions\How_Is_Success_Measured.md","1105","2025-10-05T20:42:43"
